"patent_id","名称","申请号","摘要"
"11005795","一种节能减排的鲍鱼育苗方法","CN201010270979.6","本发明公开了一种节能减排的鲍鱼育苗方法，育苗过程如下：(1)培藻；(2)育苗：在育苗过程中添加蛭弧菌游泳体浓缩液，使游泳体最终在水体浓度至少达到10pfu/mL；所述蛭弧菌为蛭弧菌(Bdellovibrio?sp.)BDFM05，由中国典型培养物保藏中心保藏，保藏编号为CCTCC?NO：M?209172，保藏日期为2009年8月7日；(3)换水：布卵后每5-30天一次，换水后立即添加蛭弧菌游泳体浓缩液；(4)采收。所述蛭弧菌游泳体对养殖环境中的常见细菌有很强的消除作用。由于蛭弧菌游泳体对鲍鱼无毒副作用，因此适合于鲍鱼大规模工厂化养殖，能提高鲍苗培育成活率。"
"11006326","网箱用铜合金编织网之间半软态连接方法","CN200910199863.5","网箱用铜合金编织网之间半软态连接方法，涉及网箱用铜合金编织网的连接，需要提供一种网箱铜合金编织网之间拼接的方法，本发明采用海锚布、绳索、缝合线、篷布圈，其特征是将海锚布、绳索、缝合线、篷布圈装配成半软态连接件；半软态连接件置于两块铜合金编织网之间，用一根高强度聚乙烯绳索一端固定在距离铜合金编织网拼接边缘3目的一个网结上，该高强度聚乙烯绳索的另一端依次穿过半软态连接件的眼环和编织网的网目，最后将该高强度聚乙烯绳索另一端固定在距离铜合金编织网拼接边缘4目的一个网结上，用相同方法将半软态连接件与网箱中相邻两块铜合金编织网的另一块铜合金编织网拼接在一起。本发明用于网箱中相邻两块铜合金编织网拼接。"
"11006876","金属斜方网海上防污试验用挂网加工及其系缚方法","CN201010115387.7","金属斜方网海上防污试验用挂网加工及其系缚方法，本发明采用PPR管、绳索和金属斜方网，其特征是在0.50m×0.50m正方形金属斜方网的四周安装纲索；金属斜方网上端的外侧扎缚一根PPR管；一根直径14mm、长6.7m的高强渔用八股乙纶绳索从PPR管内穿出，两个绳端拉紧对齐后将两个绳端分别扎缚在网箱浮管上且两个扎缚点的直线距离为0.5m，网箱浮管扎缚点与PPR管轴心线之间的绳索长度1.5m；一根直径16mm、长4.0m的高强渔用八股乙纶绳索的一端从PPR管中点处环绕穿越PPR管、纲索、金属斜方网一周后绳端作琵琶头，将该直径16mm的高强渔用八股乙纶绳索的另一端扎缚在网箱浮管上。"
"11006877","一种青脚矮小型隐性白羽肉鸡的培育方法","CN201110150575.8","本发明公开了一种青脚矮小型隐性白羽肉鸡的培育方法。该方法包括以下步骤：将明星C系鸡与寿光鸡进行配种产生F1代；利用所述F1代培育得到基因型为Ziddw/Ziddw；cc的隐性纯合公鸡，和/或基因型为Ziddw/W；cc的隐性纯合母鸡，这两个基因型的鸡均为青脚矮小型隐性白羽肉鸡。所述配种的方式为基因型为ZIddw/ZIddw；cc明星C系公鸡与基因型为ZidDw/W；CC的寿光鸡母鸡配种；或基因型为ZIddw/W；cc的明星C系母鸡与基因型为ZidDw/ZidDw；CC的寿光鸡公鸡配种。该青脚矮小型隐性白羽肉鸡充分利用性连锁隐性矮小基因的优点，降低饲料消耗，节省饲养空间，提高饲料转化率。同时，该青脚矮小型隐性白羽肉鸡在与青脚型鸡配套时，将在后代中保留青脚特征和与配亲本的羽色特征，保持受区域性市场青睐的群体外观特性。"
"11007091","紫杂回交扇贝新品种的培育方法","CN201110223339.4","本发明涉及一种紫杂回交扇贝新品种的培育方法。其特征在于选择来自海湾扇贝与紫扇贝的杂交子一代家系或群体中的优良个体，先与紫扇贝回交建立回交家系或群体，然后选择表现优良的回交家系或回交群体中雌雄同体的优良个体，再连续培育自交家系至少三代，即获得稳定遗传且生长快、个体大、温度耐受范围广的紫杂回交扇贝新品种。本发明的新品种实现了能在北方海区如青岛、大连等海域养殖，且当年产量可比海湾扇贝提高30％以上。"
"11007188","抽出竿","CN200610065100.8","本发明提供一种抽出竿，其可减轻制造上的负担，避免固着现象的发生。形成有可使小径侧竿体(1)相对大径侧竿体(2)保持在伸长状态的配合部(B)，同时，该配合部(B)是由在大径侧竿体(2)上形成的且接触面具有一定直径的直筒状部(1B)以及在小径侧竿体(1)上形成的与直筒状部(2B)的接触面相接触的突面部(1c)构成的。突面部(1c)的与直筒状部(2B)相接触的表面层是由在沿竿体的轴线(X)方向配置的强化纤维(c)群中浸润了树脂的预成型料构成的。"
"11008668","隐性白羽矮脚鸡种质资源的培育方法及其配套应用","CN200910062733.7","一种隐性白羽矮脚鸡种质资源的培育方法：用隐性白羽母鸡和矮小型公鸡交配生产F1代；从中选留携带隐性白羽和矮小基因的公母鸡并交配生产F2代鸡；从中选留隐性白羽矮脚公鸡和隐性白羽矮脚母鸡组建家系。或者：用隐性白羽的公鸡和矮小型母鸡交配生产F1代；从中选留携带隐性白基因的公鸡和矮小型母鸡并交配生产F2代；从F2代中选留隐性白羽矮脚公鸡和隐性白羽矮脚母鸡组建家系。通过家系选育和个体选择提高生产性能，繁殖扩群，培育出具有隐性白羽特征的矮脚鸡种质资源。隐性白羽矮脚鸡种质资源可应用于优质蛋鸡和/或优质肉鸡育种，生产矮小型优质土蛋鸡商品代或生产正常体型优质肉鸡商品代。"
"11008894","洞穴繁殖仔兔的方法","CN200910012981.0","本发明提出的是洞穴繁殖仔兔的方法。洞穴具有洞穴进出口、繁殖腔及盖和产子托盘。可以现制或预制，放置在笼舍的一侧的地下、半地下或地上。母兔在繁殖腔内产子，仔兔在其中生长发育。本发明方法所采用的洞穴能够模拟自然洞穴的生态环境，保证了冬暖夏凉的温度和适当的湿度；便于重复制造和工厂化生产；便于清理和清洗及消毒处理；克服人为干扰；能够提高仔兔生长发育和生长速度及健康水平，减少疾病的发生；年可多次产子，提高繁殖数量。本发明方法适宜在兔子养殖与繁殖中应用。"
"11009126","贝类附着基的生态化处理及附苗方法","CN200810140059.5","本发明涉及贝类育苗中后期附着基的处理方法，具体地说是底栖硅藻膜法处理贝类(扇贝、贻贝、魁蚶等)附着基(网片，红棕绳等)，从而大幅度提高幼虫附着率和变态率的方法。本发明操作方便，可大量处理附着基。处理方法及处理后的附着基无污染，安全、环保，而最主要的是附苗效果明显优于用传统方法处理的附着基。"
"11009666","一种防鼠投饲机","CN201010120965.6","本发明的一种防鼠投饲机由机箱、料斗、抛料电机、抛料盘、振动装置、箱盖、箱底板等组成，饲料装在机箱上部和料斗组成的料箱内，饲料由料斗进入过料槽和接料器组成的送料通道，落在抛料盘上，抛料盘由抛料电机驱动，将饲料抛投，送料通道内有防鼠栅或网。过料槽的下料口向下进入接料器内，防鼠栅装在带有振动装置的过料槽出口处，与过料槽一起振动，防鼠栅还有利于控制和调节过料量。"
"11009979","一种母猪自动化饲喂方法及应用该方法的猪圈","CN201010197039.9","本发明公开了一种母猪自动化饲喂方法及应用该方法的猪圈，其是将每个圈养母猪的猪圈用栅栏分隔成待饲区和已饲区两个独立区域，在栅栏中并列设置有一个以上的母猪饲喂装置和栅栏门，各母猪饲喂装置中分别设有连通两独立区域的单向通道，单向通道的入口与待饲区连通，单向通道的出口与已饲区连通，在进食前先将母猪全部赶到待饲区中并关闭栅栏门，位于待饲区中的母猪通过单向通道在母猪饲喂装置中进食后经由单向通道进入到已饲区中，待猪圈中所有的母猪逐个进食完全部进入已饲区后再打开栅栏门。本发明避免了进食后未吃饱的母猪对尚未进食的母猪的扰乱，加快了猪圈中各母猪的进食速度，减少了全部母猪进食的时间，提高了母猪的自动化饲喂效率。"
"11010279","一种雌性斑鳢和雄性乌鳢杂交人工繁殖方法","CN201010241841.3","一种雌性斑鳢和雄性乌鳢杂交人工繁殖方法，属于鱼类杂交繁殖技术领域。其包括以下步骤：挑选亲本；第一次人工激素催产；第二次人工激素催产；亲本自行交配、产卵；受精卵孵化；受精卵孵化出膜。本发明存在以下优点：泡沫箱的使用使操作简便、成本降低，适用于规模化育苗生产，同时泡沫箱保温、遮光效果好，有利于亲本发情、产卵；通过两场催产，雌雄发情同步性好，催产率达到96％以上，受精率达到85％以上；第二次催产后配对，减少了雄鱼对雌鱼的伤害，雌鱼产后死亡率在5％以下；每对亲本所产鱼卵在一个泡沫箱内单独孵化，降低了坏卵的影响，提高了孵化率；孵化水温的控制在28℃-30℃，有效提高孵化率，孵化率可达到85％以上。"
"11010594","一种废旧渔船改装鱼礁及其改装方法","CN201010235116.5","本发明涉及一种废旧渔船改装鱼礁及其制造方法，它包括船体，船体甲板上设有镂空混泥土礁体，船体内的下部设有混泥土体，混泥土体上侧的船体内形成空腔，该混泥土体内穿插分布有大量用于鱼类游动栖息的孔体，孔体与船体外侧以及所述的空腔相连通。它提供一种结构稳定、牢固，投放过程平稳，成本低，制造方便的废旧渔船改装鱼礁。"
"11010850","哺乳期种猪自动精细饲喂装置","CN201010502260.0","本发明属于农业畜牧机械领域，具体的是涉及一种针对哺乳期种猪的自动精确喂料系统。本发明包包括储料罐（10），与储料罐（10）相连的水平输料管（5），水平输料管（5）中设置有链条刮板输送装置，在水平输料管（5）上并接若干个垂直输料管（8），该输料管（8）的下端通向食槽（3）。本发明的所述的装置是针对繁殖期哺乳种猪的个体情况和哺乳期种猪的饲养需求，实现按时、定量、精确投放饲料的装置，达到精细饲喂目的。"
"11011599","高产蛋性能优质型三黄鸡品系的培育方法","CN201110110559.6","本发明属于家禽育种技术领域。一种高产蛋性能优质型三黄鸡品系的培育方法，步骤依次为：步骤1、以国内地方三黄鸡做父本，以现代高产蛋鸡做母本，杂交产生F1代，留F1代母鸡；步骤2、以步骤1中的父本做父本，与F1代的母鸡交配，杂交产生F2代，选留F2代中具有羽毛黄、胫黄和皮肤黄三黄特征的个体；步骤3、将步骤2所得个体横交和扩繁，按照家系和个体选择方法提纯和固定羽毛黄、胫黄、皮肤黄、性成熟和体型，提高产蛋性能；步骤4、经4个或4个以上世代的系统选育，育成高产蛋性能三黄鸡新品系。本发明在不改变地方三黄鸡外观特征的前提下，较显著地提高了我国三黄鸡的产蛋性能。具有重要的理论和经济意义。?"
"11011662","一种水产养殖用多功能底质改良剂及制备方法","CN201110047989.8","本发明涉及一种水产养殖用多功能底质改良剂及制备方法，特征是：取分别制备的植物源混合颗粒、四羟甲基硫酸磷颗粒、沸石粉混合颗粒，单独袋装，装入成品袋，即为多功能底质改良剂。所述植物源混合颗粒包含大黄粉、黄柏粉、黄芩粉、板蓝根粉、薄荷粉、鱼腥草粉、膨润土、玉米芯粉和自来水；所述四羟甲基硫酸磷颗粒包含轻质碳酸钙、二氧化硅和75%的四羟甲基硫酸磷液，所述沸石粉混合颗粒包含沸石粉、贝壳粉、玉米芯粉和自来水，将它们分别放在混合机中混合均匀，经喂料机喂料至环膜制粒机制成颗粒。本发明使用方便，不受环境条件的影响，使用量小；见效快，且效果稳定，可有效防止养殖生物病害和突发性死亡，能提高养殖生物的产量和质量。"
